0
20
20
14
14
18
23
19
14
21
15
24
28
20
28
14
17
16
18
18
21
17
24
25
13
26
19
23
11
21
18
19
23
18
12
23
20
15
14
18
16
20
19
22
19
17
18
21
14
16
20
16
19
13
21
15
19
26
21
23
14
23
30
20
15
19
25
20
21
19
24
19
20
